table#predicate#cardinality
cast_info ci#ci.person_id,=,455936#2
title t#t.kind_id,=,1,t.production_year,>,1995#309098
cast_info ci#ci.person_id,>,1478902,ci.role_id,<,4#12182606
title t#t.kind_id,=,7,t.production_year,=,1964#6454
cast_info ci#ci.person_id,<,428380,ci.role_id,=,7#6691
cast_info ci#ci.person_id,=,152295#103
movie_keyword mk#mk.keyword_id,>,2533#2866176
cast_info ci#ci.person_id,>,1139286,ci.role_id,=,10#3872734
movie_keyword mk#mk.keyword_id,<,990#1015236
movie_companies mc#mc.company_id,>,2225,mc.company_type_id,<,2#678092
movie_companies mc#mc.company_id,<,37666,mc.company_type_id,=,2#639091
movie_keyword mk#mk.keyword_id,>,2515#2874194
movie_keyword mk#mk.keyword_id,<,15351#3324693
movie_keyword mk#mk.keyword_id,>,1636#3247114
movie_keyword mk#mk.keyword_id,=,841#124
movie_keyword mk#mk.keyword_id,=,31135#284
movie_companies mc#mc.company_id,=,1310#3073
movie_companies mc#mc.company_id,<,88649#2262730
movie_keyword mk#mk.keyword_id,=,866#1903
movie_companies mc#mc.company_id,>,16754,mc.company_type_id,>,1#816873
movie_keyword mk#mk.keyword_id,=,9689#86
movie_keyword mk#mk.keyword_id,<,353#463008
movie_keyword mk#mk.keyword_id,>,14552#1242279
movie_companies mc#mc.company_id,<,113269,mc.company_type_id,=,2#1134372
movie_keyword mk#mk.keyword_id,=,4745#367
cast_info ci#ci.person_id,=,70124,ci.role_id,>,2#5
movie_companies mc#mc.company_id,<,12496,mc.company_type_id,<,2#963827
title t#t.kind_id,<,7,t.production_year,>,1995#532584
movie_companies mc#mc.company_id,=,6,mc.company_type_id,=,1#55497
movie_companies mc#mc.company_id,>,176,mc.company_type_id,=,1#997841
movie_keyword mk#mk.keyword_id,<,3235#1889994
movie_keyword mk#mk.keyword_id,<,14238#3263800
movie_companies mc#mc.company_id,>,7777,mc.company_type_id,<,2#517293
cast_info ci#ci.person_id,>,2004180,ci.role_id,>,2#10924227
movie_keyword mk#mk.keyword_id,=,8797#545
movie_keyword mk#mk.keyword_id,>,7078#1908049
movie_keyword mk#mk.keyword_id,=,74016#49
cast_info ci#ci.person_id,=,1731979#8
movie_keyword mk#mk.keyword_id,=,2036#881
movie_keyword mk#mk.keyword_id,=,216#1224
movie_keyword mk#mk.keyword_id,>,3521#2529548
movie_companies mc#mc.company_id,>,12863,mc.company_type_id,>,1#873821
movie_keyword mk#mk.keyword_id,>,1508#3320330
cast_info ci#ci.person_id,<,83129,ci.role_id,>,1#206195
movie_companies mc#mc.company_id,>,8787#1463441
movie_keyword mk#mk.keyword_id,=,95851#10
movie_keyword mk#mk.keyword_id,=,2988#1009
cast_info ci#ci.person_id,=,1481511,ci.role_id,<,2#87
movie_keyword mk#mk.keyword_id,>,478#3902753
cast_info ci#ci.person_id,<,2376528,ci.role_id,=,3#1571819
cast_info ci#ci.person_id,<,1899009,ci.role_id,=,1#12670688
movie_companies mc#mc.company_id,<,27092,mc.company_type_id,>,1#587880
movie_keyword mk#mk.keyword_id,>,4350#2329659
cast_info ci#ci.person_id,>,1117582,ci.role_id,=,1#4473970
movie_keyword mk#mk.keyword_id,<,3205#1879010
movie_keyword mk#mk.keyword_id,>,11991#1396840
movie_keyword mk#mk.keyword_id,>,81680#102601
cast_info ci#ci.person_id,=,3546696#93
movie_keyword mk#mk.keyword_id,<,4038#2150134
movie_keyword mk#mk.keyword_id,>,7713#1801333
movie_keyword mk#mk.keyword_id,<,8050#2781329
movie_keyword mk#mk.keyword_id,=,11829#268
movie_keyword mk#mk.keyword_id,=,1747#276
movie_companies mc#mc.company_id,>,624,mc.company_type_id,=,1#856262
title t#t.kind_id,=,1,t.production_year,=,2013#18804
cast_info ci#ci.person_id,=,3705482,ci.role_id,>,9#3
movie_companies mc#mc.company_id,>,70994#583427
movie_companies mc#mc.company_id,<,5352#1018107
cast_info ci#ci.person_id,=,467024#16
title t#t.kind_id,<,7,t.production_year,=,1994#11141
cast_info ci#ci.person_id,<,2770087#26924872
cast_info ci#ci.person_id,<,2134811#21136980
movie_companies mc#mc.company_id,=,2303#132
movie_companies mc#mc.company_id,>,225,mc.company_type_id,=,2#1243174
cast_info ci#ci.person_id,=,1280340#28
movie_companies mc#mc.company_id,=,1919#219
movie_keyword mk#mk.keyword_id,=,7282#235
cast_info ci#ci.person_id,<,2007097,ci.role_id,>,4#2473646
title t#t.kind_id,<,7,t.production_year,>,1920#888508
movie_keyword mk#mk.keyword_id,<,12049#3138413
movie_keyword mk#mk.keyword_id,<,5911#2463234
movie_keyword mk#mk.keyword_id,>,27057#696585
cast_info ci#ci.person_id,<,3547589#33571121
movie_companies mc#mc.company_id,>,95131#287355
movie_keyword mk#mk.keyword_id,>,591#3816749
movie_keyword mk#mk.keyword_id,>,15309#1201019
title t#t.production_year,<,1978#479601
movie_keyword mk#mk.keyword_id,=,12940#563
movie_companies mc#mc.company_id,=,28339#2910
cast_info ci#ci.person_id,<,3883591,ci.role_id,=,1#12670688
movie_keyword mk#mk.keyword_id,=,5831#1632
movie_keyword mk#mk.keyword_id,=,486#2215
movie_keyword mk#mk.keyword_id,>,5852#2072926
movie_keyword mk#mk.keyword_id,=,500#6649
movie_keyword mk#mk.keyword_id,=,17055#202
movie_keyword mk#mk.keyword_id,>,79086#114930
movie_keyword mk#mk.keyword_id,=,1043#1757
cast_info ci#ci.person_id,<,1831730#18423951
cast_info ci#ci.person_id,=,996235,ci.role_id,<,10#284
movie_keyword mk#mk.keyword_id,<,1529#1213980
movie_companies mc#mc.company_id,>,190278#51512
movie_keyword mk#mk.keyword_id,<,1662#1286305
movie_companies mc#mc.company_id,=,9014,mc.company_type_id,=,1#259
cast_info ci#ci.person_id,<,3014589,ci.role_id,>,1#17178034
movie_keyword mk#mk.keyword_id,>,13264#1317013
movie_keyword mk#mk.keyword_id,>,35305#513264
cast_info ci#ci.person_id,>,719294,ci.role_id,=,9#998546
title t#t.production_year,=,1987#20122
movie_companies mc#mc.company_id,>,4595,mc.company_type_id,>,1#1038301
cast_info ci#ci.person_id,=,1101599,ci.role_id,<,8#235
movie_keyword mk#mk.keyword_id,<,520#665815
movie_keyword mk#mk.keyword_id,<,6647#2575223
title t#t.kind_id,<,3,t.production_year,>,0#746966
movie_keyword mk#mk.keyword_id,>,2130#3031717
cast_info ci#ci.person_id,=,853674,ci.role_id,=,4#4
cast_info ci#ci.person_id,>,1674083#19305137
movie_keyword mk#mk.keyword_id,>,13366#1314052
movie_companies mc#mc.company_id,=,452,mc.company_type_id,<,2#3139
movie_keyword mk#mk.keyword_id,>,10076#1560605
movie_keyword mk#mk.keyword_id,<,868#916309
cast_info ci#ci.person_id,<,338514,ci.role_id,<,2#2544314
movie_companies mc#mc.company_id,<,132014#2458913
movie_keyword mk#mk.keyword_id,<,39810#4078919
movie_keyword mk#mk.keyword_id,>,8252#1719429
movie_companies mc#mc.company_id,>,2609,mc.company_type_id,>,1#1077989
movie_keyword mk#mk.keyword_id,=,20119#135
movie_companies mc#mc.company_id,<,11137,mc.company_type_id,=,2#399296
movie_info mi#mi.info_type_id,=,50#5576
cast_info ci#ci.person_id,>,1374419#22300709
cast_info ci#ci.person_id,>,1214709#23912826
cast_info ci#ci.person_id,=,1106030,ci.role_id,>,2#4
cast_info ci#ci.person_id,=,1228020,ci.role_id,=,4#2
movie_companies mc#mc.company_id,=,31,mc.company_type_id,=,2#33
cast_info ci#ci.person_id,>,782181#28244204
movie_companies mc#mc.company_id,<,13523,mc.company_type_id,>,1#471189
movie_companies mc#mc.company_id,=,15281#40
movie_keyword mk#mk.keyword_id,<,83453#4428275
cast_info ci#ci.person_id,=,1574934#3
movie_keyword mk#mk.keyword_id,=,3219#3432
cast_info ci#ci.person_id,=,2742156,ci.role_id,>,10#9
title t#t.kind_id,=,7,t.production_year,<,1998#454234
movie_keyword mk#mk.keyword_id,=,11453#159
title t#t.kind_id,=,7,t.production_year,>,1993#1117981
title t#t.kind_id,<,7,t.production_year,>,1900#970091
movie_companies mc#mc.company_id,<,66018,mc.company_type_id,=,2#734904
movie_companies mc#mc.company_id,<,90276,mc.company_type_id,=,1#1274246
cast_info ci#ci.person_id,<,3021626#29933754
movie_companies mc#mc.company_id,=,18838,mc.company_type_id,<,2#29
cast_info ci#ci.person_id,<,2982940,ci.role_id,=,2#7451973
title t#t.production_year,>,1925#2352238
cast_info ci#ci.person_id,=,3068605,ci.role_id,>,3#5
cast_info ci#ci.person_id,=,3040389,ci.role_id,<,10#3
cast_info ci#ci.person_id,>,316411#32964647
cast_info ci#ci.person_id,>,1859909#17570111
movie_keyword mk#mk.keyword_id,>,16474#1071705
movie_companies mc#mc.company_id,>,39432,mc.company_type_id,=,1#46305
movie_keyword mk#mk.keyword_id,=,13722#121
cast_info ci#ci.person_id,<,2888684,ci.role_id,>,2#8221535
cast_info ci#ci.person_id,<,1847661,ci.role_id,>,1#5895523
movie_keyword mk#mk.keyword_id,>,9401#1613139
cast_info ci#ci.person_id,>,1154425,ci.role_id,>,10#269782
movie_keyword mk#mk.keyword_id,>,8670#1677444
movie_keyword mk#mk.keyword_id,<,7078#2608208
cast_info ci#ci.person_id,<,3894774#35375348
movie_keyword mk#mk.keyword_id,<,10419#2990405
movie_keyword mk#mk.keyword_id,>,84#4429028
movie_companies mc#mc.company_id,=,12757,mc.company_type_id,=,1#11
movie_keyword mk#mk.keyword_id,<,29372#3903075
movie_keyword mk#mk.keyword_id,>,2182#3015041
movie_keyword mk#mk.keyword_id,>,2992#2698749
cast_info ci#ci.person_id,<,3161528,ci.role_id,<,3#20122661
movie_keyword mk#mk.keyword_id,=,22337#67
movie_companies mc#mc.company_id,=,82917,mc.company_type_id,=,2#151
movie_keyword mk#mk.keyword_id,<,35246#4009718
title t#t.kind_id,<,7,t.production_year,>,1911#942729
movie_keyword mk#mk.keyword_id,<,115395#4501267
movie_companies mc#mc.company_id,=,100138#20
cast_info ci#ci.person_id,=,915974#11
movie_companies mc#mc.company_id,>,677,mc.company_type_id,=,2#1169766
movie_keyword mk#mk.keyword_id,>,10484#1528159
title t#t.production_year,>,1954#2261229
title t#t.kind_id,<,7,t.production_year,<,1952#167680
movie_keyword mk#mk.keyword_id,<,87#99544
movie_companies mc#mc.company_id,=,708#2411
cast_info ci#ci.person_id,>,725259,ci.role_id,>,2#14036490
cast_info ci#ci.person_id,=,879027,ci.role_id,=,10#1
movie_keyword mk#mk.keyword_id,>,32106#572580
movie_companies mc#mc.company_id,>,166,mc.company_type_id,<,2#1001060
movie_keyword mk#mk.keyword_id,<,9379#2909414
movie_keyword mk#mk.keyword_id,>,12846#1336975
movie_keyword mk#mk.keyword_id,>,5911#2060413
movie_companies mc#mc.company_id,>,38454,mc.company_type_id,<,2#48550
movie_keyword mk#mk.keyword_id,<,1450#1194024
cast_info ci#ci.person_id,>,2577135,ci.role_id,>,4#6593411
cast_info ci#ci.person_id,=,775188,ci.role_id,>,1#4
movie_keyword mk#mk.keyword_id,=,11665#145
movie_companies mc#mc.company_id,<,70940,mc.company_type_id,>,1#749800
movie_companies mc#mc.company_id,=,1395#293
cast_info ci#ci.person_id,>,1066523,ci.role_id,=,10#3898624
cast_info ci#ci.person_id,>,1941812,ci.role_id,=,8#892554
movie_keyword mk#mk.keyword_id,<,365#502634
movie_keyword mk#mk.keyword_id,>,4908#2228532
movie_keyword mk#mk.keyword_id,>,34253#536086
cast_info ci#ci.person_id,<,229242#2356427
cast_info ci#ci.person_id,>,135110#34890619
cast_info ci#ci.person_id,<,919756,ci.role_id,=,1#6716012
movie_companies mc#mc.company_id,>,108753#216964
title t#t.kind_id,=,2,t.production_year,=,1999#2267
movie_keyword mk#mk.keyword_id,<,5862#2451777
movie_keyword mk#mk.keyword_id,=,4324#462
cast_info ci#ci.person_id,>,1970698,ci.role_id,<,11#16341324
cast_info ci#ci.person_id,<,519432,ci.role_id,>,1#1494700
cast_info ci#ci.person_id,=,49118#20
movie_keyword mk#mk.keyword_id,=,33436#127
movie_keyword mk#mk.keyword_id,>,9114#1631207
movie_keyword mk#mk.keyword_id,=,19761#32
cast_info ci#ci.person_id,>,1722711,ci.role_id,=,3#2659134
movie_companies mc#mc.company_id,<,394,mc.company_type_id,>,1#113371
movie_keyword mk#mk.keyword_id,<,5349#2365735
movie_keyword mk#mk.keyword_id,<,11544#3076828
movie_keyword mk#mk.keyword_id,>,4289#2345284
cast_info ci#ci.person_id,>,3903036#827415
cast_info ci#ci.person_id,<,3377831,ci.role_id,<,2#12670688
movie_keyword mk#mk.keyword_id,<,2193#1511685
movie_keyword mk#mk.keyword_id,<,623#717292
movie_keyword mk#mk.keyword_id,=,3892#91
movie_keyword mk#mk.keyword_id,=,48679#32
cast_info ci#ci.person_id,>,1566542,ci.role_id,=,1#1253681
movie_keyword mk#mk.keyword_id,=,9634#245
movie_keyword mk#mk.keyword_id,=,16501#3954
cast_info ci#ci.person_id,<,2941342,ci.role_id,=,8#1151456
movie_keyword mk#mk.keyword_id,=,25619#50
cast_info ci#ci.person_id,=,3967115#1
title t#t.kind_id,=,1,t.production_year,=,2001#8740
cast_info ci#ci.person_id,<,2896694,ci.role_id,>,10#95430
movie_companies mc#mc.company_id,>,442#2110620
movie_keyword mk#mk.keyword_id,=,33675#30
movie_keyword mk#mk.keyword_id,>,394#3972207
cast_info ci#ci.person_id,<,627648#6499848
movie_keyword mk#mk.keyword_id,=,18168#640
cast_info ci#ci.person_id,<,1501732,ci.role_id,=,2#2684
movie_keyword mk#mk.keyword_id,=,15336#6
cast_info ci#ci.person_id,<,2173217,ci.role_id,>,4#2570573
movie_keyword mk#mk.keyword_id,>,7444#1856751
movie_companies mc#mc.company_id,=,99011#1
cast_info ci#ci.person_id,=,1126045,ci.role_id,=,9#1
movie_companies mc#mc.company_id,=,14267#561
cast_info ci#ci.person_id,>,293950,ci.role_id,=,1#10490483
cast_info ci#ci.person_id,>,403628#32050178
movie_keyword mk#mk.keyword_id,<,3654#2043678
movie_companies mc#mc.company_id,>,329,mc.company_type_id,<,2#938336
movie_companies mc#mc.company_id,<,6558,mc.company_type_id,>,1#332721
cast_info ci#ci.person_id,=,3500008,ci.role_id,>,1#47
movie_keyword mk#mk.keyword_id,<,42566#4116965
cast_info ci#ci.person_id,<,3014664,ci.role_id,=,10#1608307
movie_keyword mk#mk.keyword_id,>,16246#1146984
movie_companies mc#mc.company_id,<,130,mc.company_type_id,<,2#198800
cast_info ci#ci.person_id,=,148684#4
movie_keyword mk#mk.keyword_id,>,5472#2141052
movie_keyword mk#mk.keyword_id,=,16999#585
movie_keyword mk#mk.keyword_id,=,8974#109
movie_companies mc#mc.company_id,<,177368,mc.company_type_id,=,1#1274246
movie_keyword mk#mk.keyword_id,=,31575#28
movie_companies mc#mc.company_id,>,892,mc.company_type_id,>,1#1151493
movie_keyword mk#mk.keyword_id,<,6115#2501281
movie_keyword mk#mk.keyword_id,>,667#3782264
movie_companies mc#mc.company_id,=,6158,mc.company_type_id,<,2#1
movie_companies mc#mc.company_id,<,229382#2603319
movie_keyword mk#mk.keyword_id,<,4727#2265817
movie_keyword mk#mk.keyword_id,<,3460#1973575
cast_info ci#ci.person_id,>,1936620,ci.role_id,=,3#2584881
movie_companies mc#mc.company_id,<,2729#889151
cast_info ci#ci.person_id,>,716092#28844156
title t#t.kind_id,>,1,t.production_year,<,1975#189305
cast_info ci#ci.person_id,>,3361555#3826624
movie_keyword mk#mk.keyword_id,>,3984#2385991
cast_info ci#ci.person_id,>,3010075#6461258
title t#t.kind_id,=,4,t.production_year,>,1984#117106
movie_keyword mk#mk.keyword_id,=,18440#19
movie_companies mc#mc.company_id,>,109780#213107
movie_keyword mk#mk.keyword_id,=,2955#365
cast_info ci#ci.person_id,=,2747465#70
cast_info ci#ci.person_id,=,1663122#2
movie_companies mc#mc.company_id,<,14513,mc.company_type_id,=,2#494805
cast_info ci#ci.person_id,<,1996372#19881800
movie_keyword mk#mk.keyword_id,>,3539#2523408
cast_info ci#ci.person_id,>,1561393,ci.role_id,=,6#513799
title t#t.kind_id,=,7,t.production_year,<,1961#53426
cast_info ci#ci.person_id,>,777388#28288198
movie_keyword mk#mk.keyword_id,>,31507#581740
movie_keyword mk#mk.keyword_id,=,3211#64
movie_keyword mk#mk.keyword_id,>,6088#2028034
cast_info ci#ci.person_id,>,622396,ci.role_id,<,4#18990934
movie_keyword mk#mk.keyword_id,<,89378#4448964
movie_keyword mk#mk.keyword_id,>,1727#3205705
movie_companies mc#mc.company_id,>,6372,mc.company_type_id,=,2#1004531
cast_info ci#ci.person_id,<,2993046,ci.role_id,=,1#12670688
movie_companies mc#mc.company_id,<,13609,mc.company_type_id,=,1#1008751
movie_keyword mk#mk.keyword_id,>,3493#2544094
movie_keyword mk#mk.keyword_id,=,3608#345
movie_keyword mk#mk.keyword_id,<,23137#3724663
cast_info ci#ci.person_id,<,3063159,ci.role_id,>,6#3654137
movie_keyword mk#mk.keyword_id,>,17222#1030269
movie_keyword mk#mk.keyword_id,=,32010#395
movie_info mi#mi.info_type_id,<,92#13860081
movie_keyword mk#mk.keyword_id,<,1324#1150802
movie_keyword mk#mk.keyword_id,=,1564#290
cast_info ci#ci.person_id,>,1447255,ci.role_id,>,8#4915733
cast_info ci#ci.person_id,<,720839#7446720
movie_companies mc#mc.company_id,<,53385#1953249
movie_keyword mk#mk.keyword_id,=,17063#28
movie_companies mc#mc.company_id,>,1211,mc.company_type_id,=,2#1139587
cast_info ci#ci.person_id,=,1299901#311
movie_companies mc#mc.company_id,=,13015#2805
title t#t.kind_id,=,3,t.production_year,=,1996#2056
movie_keyword mk#mk.keyword_id,>,39813#444818
cast_info ci#ci.person_id,>,928579,ci.role_id,<,3#13339323
cast_info ci#ci.person_id,<,738842,ci.role_id,>,2#2118115
movie_keyword mk#mk.keyword_id,>,224#4268267
movie_keyword mk#mk.keyword_id,=,112912#2
movie_keyword mk#mk.keyword_id,<,4039#2150472
title t#t.production_year,=,1936#2798
movie_companies mc#mc.company_id,<,27215,mc.company_type_id,<,2#1189321
movie_companies mc#mc.company_id,=,31436,mc.company_type_id,=,1#12
cast_info ci#ci.person_id,<,797104,ci.role_id,<,2#5884491
movie_companies mc#mc.company_id,<,4059#966908
movie_companies mc#mc.company_id,=,708,mc.company_type_id,=,1#602
movie_companies mc#mc.company_id,>,12868,mc.company_type_id,>,1#873813
movie_keyword mk#mk.keyword_id,=,43210#21
movie_companies mc#mc.company_id,<,73345,mc.company_type_id,<,2#1274246
movie_companies mc#mc.company_id,>,4625,mc.company_type_id,=,2#1034389
cast_info ci#ci.person_id,<,3052799,ci.role_id,<,10#28532444
cast_info ci#ci.person_id,=,254610#119
movie_companies mc#mc.company_id,=,21695#17
movie_keyword mk#mk.keyword_id,<,132#180184
cast_info ci#ci.person_id,<,1840099,ci.role_id,=,1#12670688
movie_companies mc#mc.company_id,=,45697,mc.company_type_id,=,2#346
movie_keyword mk#mk.keyword_id,<,19795#3564034
title t#t.production_year,=,1970#15000
movie_companies mc#mc.company_id,=,14144,mc.company_type_id,>,1#99
movie_companies mc#mc.company_id,>,22252,mc.company_type_id,=,1#113943
movie_companies mc#mc.company_id,=,91361#1003
cast_info ci#ci.person_id,=,1811249#85
movie_companies mc#mc.company_id,>,147200,mc.company_type_id,>,1#118449
cast_info ci#ci.person_id,>,826544#27814086
cast_info ci#ci.person_id,=,385312#41
movie_keyword mk#mk.keyword_id,>,804#3682623
movie_keyword mk#mk.keyword_id,>,7827#1770187
movie_companies mc#mc.company_id,=,12953,mc.company_type_id,>,1#114
cast_info ci#ci.person_id,<,2405872,ci.role_id,=,2#5182337
movie_companies mc#mc.company_id,=,2447,mc.company_type_id,<,2#50
cast_info ci#ci.person_id,=,2233909#13
movie_keyword mk#mk.keyword_id,>,12062#1384644
movie_keyword mk#mk.keyword_id,<,13610#3226584
cast_info ci#ci.person_id,>,414707,ci.role_id,=,8#1502487
movie_keyword mk#mk.keyword_id,=,18558#183
cast_info ci#ci.person_id,>,651601,ci.role_id,>,4#8490420
cast_info ci#ci.person_id,<,1962047#19582660
movie_keyword mk#mk.keyword_id,>,55#4466327
title t#t.kind_id,<,3,t.production_year,=,1959#3338
cast_info ci#ci.person_id,<,1720155#17399126
cast_info ci#ci.person_id,>,603206#29981122
movie_companies mc#mc.company_id,<,67072,mc.company_type_id,=,2#737066
movie_keyword mk#mk.keyword_id,=,13620#128
cast_info ci#ci.person_id,=,1309145#206
title t#t.kind_id,=,7,t.production_year,=,1950#2043
movie_keyword mk#mk.keyword_id,<,6368#2541273
movie_keyword mk#mk.keyword_id,=,1044#683
movie_keyword mk#mk.keyword_id,=,1695#159
cast_info ci#ci.person_id,=,100597,ci.role_id,<,10#41
movie_companies mc#mc.company_id,=,40195,mc.company_type_id,>,1#17
movie_keyword mk#mk.keyword_id,>,30627#600552
movie_keyword mk#mk.keyword_id,>,5740#2097861
movie_companies mc#mc.company_id,=,11388#715
movie_keyword mk#mk.keyword_id,<,75164#4385038
movie_keyword mk#mk.keyword_id,>,69035#198645
title t#t.kind_id,>,4,t.production_year,=,1991#14710
cast_info ci#ci.person_id,>,2553250#11452392
movie_keyword mk#mk.keyword_id,>,6100#2026589
cast_info ci#ci.person_id,=,2895112,ci.role_id,=,10#4
movie_companies mc#mc.company_id,<,127274#2447891
movie_keyword mk#mk.keyword_id,>,20040#946867
title t#t.kind_id,=,7,t.production_year,=,1975#7858
movie_keyword mk#mk.keyword_id,>,3688#2442107
movie_companies mc#mc.company_id,>,16836,mc.company_type_id,>,1#816357
cast_info ci#ci.person_id,<,2740119,ci.role_id,>,5#2753823
movie_companies mc#mc.company_id,=,116#136
movie_info mi#mi.info_type_id,=,73#1444
movie_keyword mk#mk.keyword_id,>,353#4058790
movie_companies mc#mc.company_id,>,5808#1574976
movie_keyword mk#mk.keyword_id,>,2361#2954340
movie_companies mc#mc.company_id,=,87785,mc.company_type_id,=,2#2
movie_keyword mk#mk.keyword_id,<,51584#4207678
cast_info ci#ci.person_id,<,2736166,ci.role_id,>,2#6383593
cast_info ci#ci.person_id,>,499760#31078433
cast_info ci#ci.person_id,=,896152,ci.role_id,>,1#465
title t#t.kind_id,<,3,t.production_year,=,2008#26139
movie_companies mc#mc.company_id,=,12006#139
movie_companies mc#mc.company_id,=,23468,mc.company_type_id,>,1#20
cast_info ci#ci.person_id,>,3887064,ci.role_id,=,10#745434
movie_keyword mk#mk.keyword_id,>,3678#2444170
movie_keyword mk#mk.keyword_id,>,7266#1886806
title t#t.kind_id,>,3,t.production_year,=,2011#113673
movie_companies mc#mc.company_id,<,133993#2463820
movie_keyword mk#mk.keyword_id,<,6407#2546987
movie_companies mc#mc.company_id,>,72843#528284
title t#t.kind_id,<,7,t.production_year,<,1995#433359
cast_info ci#ci.person_id,>,1232399,ci.role_id,>,10#267026
movie_companies mc#mc.company_id,<,6158#1049652
movie_companies mc#mc.company_id,=,4016#19
movie_companies mc#mc.company_id,=,93,mc.company_type_id,>,1#478
movie_keyword mk#mk.keyword_id,>,69275#197483
movie_keyword mk#mk.keyword_id,>,59469#258684
movie_keyword mk#mk.keyword_id,<,7267#2637124
movie_keyword mk#mk.keyword_id,<,4994#2315082
movie_companies mc#mc.company_id,<,11763,mc.company_type_id,=,1#923332
movie_keyword mk#mk.keyword_id,>,1749#3179096
title t#t.kind_id,>,3,t.production_year,=,2009#92860
cast_info ci#ci.person_id,<,2612063,ci.role_id,<,10#24257740
movie_companies mc#mc.company_id,>,428#2117166
title t#t.kind_id,=,2,t.production_year,>,1939#90639
movie_keyword mk#mk.keyword_id,>,20223#937354
title t#t.production_year,>,1995#1607077
cast_info ci#ci.person_id,=,2727016#2
movie_companies mc#mc.company_id,>,1236,mc.company_type_id,<,2#783238
cast_info ci#ci.person_id,<,2950606,ci.role_id,>,6#3232670
movie_keyword mk#mk.keyword_id,=,40403#116
movie_companies mc#mc.company_id,<,45752#1910519
cast_info ci#ci.person_id,=,870077#26
cast_info ci#ci.person_id,=,1441725#206
title t#t.production_year,<,1960#241400
title t#t.production_year,<,1921#89272
title t#t.kind_id,=,7,t.production_year,=,1997#25986
movie_companies mc#mc.company_id,<,11454,mc.company_type_id,>,1#437908
title t#t.production_year,=,1977#14038
movie_companies mc#mc.company_id,>,79530#426812
cast_info ci#ci.person_id,<,416203,ci.role_id,=,2#1164
cast_info ci#ci.person_id,=,2570531#170
movie_companies mc#mc.company_id,<,1605#767099
movie_companies mc#mc.company_id,=,19,mc.company_type_id,<,2#42064
cast_info ci#ci.person_id,>,543933#30616493
movie_keyword mk#mk.keyword_id,=,2862#4057
cast_info ci#ci.person_id,<,1127071,ci.role_id,>,5#1354900
cast_info ci#ci.person_id,<,3697986,ci.role_id,<,10#31605208
cast_info ci#ci.person_id,<,3712425,ci.role_id,>,2#14355181
movie_keyword mk#mk.keyword_id,=,48665#39
movie_companies mc#mc.company_id,<,172025,mc.company_type_id,=,2#1258070
cast_info ci#ci.person_id,>,1820133,ci.role_id,=,2#6813865
cast_info ci#ci.person_id,<,1113580,ci.role_id,<,3#8171833
cast_info ci#ci.person_id,<,2615340,ci.role_id,<,2#12670688
movie_companies mc#mc.company_id,>,4197,mc.company_type_id,=,1#591742
movie_keyword mk#mk.keyword_id,>,2497#2878344
movie_keyword mk#mk.keyword_id,>,6049#2036281
movie_companies mc#mc.company_id,=,5179#33
cast_info ci#ci.person_id,>,1576862,ci.role_id,=,4#1610555
title t#t.production_year,=,1989#21312
movie_keyword mk#mk.keyword_id,<,75146#4384855
cast_info ci#ci.person_id,<,3484025,ci.role_id,=,2#7451973
movie_keyword mk#mk.keyword_id,=,25980#12
movie_keyword mk#mk.keyword_id,=,1419#548
movie_keyword mk#mk.keyword_id,>,33883#541838
movie_companies mc#mc.company_id,>,1010,mc.company_type_id,>,1#1146075
movie_companies mc#mc.company_id,=,12306#273
movie_keyword mk#mk.keyword_id,>,13631#1295769
movie_keyword mk#mk.keyword_id,<,4208#2170324
movie_keyword mk#mk.keyword_id,<,11375#3063529
cast_info ci#ci.person_id,<,3008527,ci.role_id,<,4#23765979
movie_companies mc#mc.company_id,=,14328#1396
movie_keyword mk#mk.keyword_id,=,236#9638
cast_info ci#ci.person_id,<,1206926,ci.role_id,=,1#8848569
movie_keyword mk#mk.keyword_id,>,1045#3473893
movie_companies mc#mc.company_id,=,83167#54
movie_keyword mk#mk.keyword_id,<,25606#3788301
movie_companies mc#mc.company_id,<,1710,mc.company_type_id,<,2#560123
movie_keyword mk#mk.keyword_id,>,41427#421242
movie_keyword mk#mk.keyword_id,<,3493#1979678
movie_keyword mk#mk.keyword_id,>,4673#2265818
movie_keyword mk#mk.keyword_id,>,2560#2851788
movie_keyword mk#mk.keyword_id,>,6968#1924248
movie_keyword mk#mk.keyword_id,>,3262#2618687
movie_keyword mk#mk.keyword_id,<,20530#3624547
movie_companies mc#mc.company_id,=,1095#230
title t#t.kind_id,=,7,t.production_year,=,2001#39698
cast_info ci#ci.person_id,=,2065790,ci.role_id,<,11#118
cast_info ci#ci.person_id,<,1704771,ci.role_id,<,7#15502437
movie_keyword mk#mk.keyword_id,<,31740#3946053
movie_keyword mk#mk.keyword_id,=,6019#1136
movie_keyword mk#mk.keyword_id,<,36811#4035203
title t#t.kind_id,=,2,t.production_year,>,1960#87135
movie_keyword mk#mk.keyword_id,=,9720#97
movie_keyword mk#mk.keyword_id,=,13787#966
movie_companies mc#mc.company_id,<,54446,mc.company_type_id,>,1#702700
cast_info ci#ci.person_id,<,607302,ci.role_id,=,6#101599
movie_keyword mk#mk.keyword_id,>,7649#1814869
cast_info ci#ci.person_id,=,1050736,ci.role_id,<,3#146
movie_keyword mk#mk.keyword_id,<,2485#1603186
movie_companies mc#mc.company_id,>,11595,mc.company_type_id,=,2#895045
